Ügyfélszám;Ügyfél név;Mobilszám;SIM státusz;Tarifacsomag;Tétel;Díj jellege;Év;Hónap;Kiszámlázott idõszak kezdete;darabszám;árazott perc;adatmennyiség (Mbyte);Egységár;Nettó összeg;Bruttó összeg;;Áfa összege;Kedvezménnyel csökkentett Nettó összeg;Kedvezménnyel csökkentett Bruttó összeg;Kedvezménnyel csökkentett Áfa összeg;Áfa kulcsa
138800;Astra Zeneca Kft. ;202562863;A;Váll. Hipernet Start          ;Company Policy                ;Forgalmi;2019;11;2019.11.14;9;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;202562863;A;Váll. Hipernet Start          ;vállalati hiper aktiváló      ;Forgalmi;2019;11;2019.11.02;156;;5184,08;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202568904;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202568904;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202568904;A;Váll. Hipernet Start          ;vállalati hiper aktiváló      ;Forgalmi;2019;11;2019.11.01;32;;53,72;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202569122;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202569122;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202569122;A;Váll. Hipernet Start          ;vállalati hiper aktiváló      ;Forgalmi;2019;11;2019.11.02;26;;489,06;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202569185;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202569185;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202569185;A;Váll. Hipernet Start          ;vállalati hiper aktiváló      ;Forgalmi;2019;11;2019.11.03;39;;84,61;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202569227;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202569227;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202569227;A;Váll. Hipernet Start          ;vállalati hiper aktiváló      ;Forgalmi;2019;11;2019.11.01;35;;751,23;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202569375;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202569375;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202569649;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202569649;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202569649;A;Váll. Hipernet Start          ;vállalati hiper aktiváló      ;Forgalmi;2019;11;2019.11.01;44;;340,78;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202695054;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202695054;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202695054;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Forgalmi;2019;11;2019.11.01;69;;849,48;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202695316;A;Váll. Hipernet Start          ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-1334,65;0;0;;0;-1334,65;-1401,3825;-66,7325;5
138800;Astra Zeneca Kft. ;202695316;A;Váll. Hipernet Start          ;Váll. Hipernet Start          ;Rendszeres;2019;11;2019.10.26;;;;2669,29;2669,29;2802,7545;;133,4645;2669,29;2802,7545;133,4645;5
138800;Astra Zeneca Kft. ;202695401;A;Váll. Hipernet Unlimited      ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-6250;0;0;;0;-6250;-6562,5;-312,5;5
138800;Astra Zeneca Kft. ;202695401;A;Váll. Hipernet Unlimited      ;Váll. Hipernet Unlimited      ;Rendszeres;2019;11;2019.10.26;;;;12500;12500;13125;;625;12500;13125;625;5
138800;Astra Zeneca Kft. ;202696101;A;Váll. Hipernet Unlimited      ;Mobil Int.50%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-6250;0;0;;0;-6250;-6562,5;-312,5;5
138800;Astra Zeneca Kft. ;202696101;A;Váll. Hipernet Unlimited      ;Váll. Hipernet Unlimited      ;Rendszeres;2019;11;2019.10.26;;;;12500;12500;13125;;625;12500;13125;625;5
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.07;7;57,99;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.14;18;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;14;33,79;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.17;4;;168,42;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.06;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;202975163;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;109;;1311,26;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203206858;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203206858;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203206858;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203206858;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.11.04;2;9,2;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.11;5;22,51;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.02;8;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;46;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;37;224,42;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.24;1;;4,45;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.01;41;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;28;;258,54;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.02;1;5;;118,11;590,55;749,9985;;159,4485;590,55;749,9985;159,4485;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.02;4;10,92;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Roaming fog.kedv 2-3.zóna     ;Forgalmi;2019;11;2019.11.02;;;;-236,22;0;0;;0;-236,22;-299,9994;-63,7794;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Roam.kezd.kedv. 2-3.zóna      ;Forgalmi;2019;11;2019.11.02;;;;-204,72;0;0;;0;-204,72;-259,9944;-55,2744;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;85;;1542,33;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.02;1;2;;255,9;511,8;649,986;;138,186;511,8;649,986;138,186;27
138800;Astra Zeneca Kft. ;203206868;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.02;8;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.07;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;35;178,8;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.29;2;51,5;;127,55;6568,82;8342,4014;;1773,5814;6568,82;8342,4014;1773,5814;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;22;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.10.29;;;;-2627,53;0;0;;0;-2627,53;-3336,9631;-709,4331;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203206878;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;115;;914,64;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.19;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.14;5;28,47;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.10;1;;5,16;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203207502;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;215;;6892,77;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;9;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.09;1;0,24;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.24;19;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.18;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;263;;2917,35;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.24;1;4,57;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207503;C;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.24;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;15;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;5;6,5;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.11;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203207577;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;84;;751,2;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.13;11;;;96,06;1056,66;1341,9582;;285,2982;1056,66;1341,9582;285,2982;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;101;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;14;105,69;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.01;1;;13,28;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;14;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.14;1;5;;118,11;590,55;749,9985;;159,4485;590,55;749,9985;159,4485;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Roaming fog.kedv 2-3.zóna     ;Forgalmi;2019;11;2019.11.14;;;;-236,22;0;0;;0;-236,22;-299,9994;-63,7794;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Roam.kezd.kedv. 2-3.zóna      ;Forgalmi;2019;11;2019.11.18;;;;-102,36;0;0;;0;-102,36;-129,9972;-27,6372;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.13;17;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;186;;8351,63;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203217413;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.18;1;1;;255,9;255,9;324,993;;69,093;255,9;324,993;69,093;27
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.12;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;2;4,14;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.18;1;;3,99;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.28;8;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;203217619;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
